Index;Route_Instance;Supernet;Subnet;ASN;Destination_Interface;Router
200;TRANSIT-SRRY1.inet.0;134.87.0.0/16;134.87.30.248/31;271;Adjacent Router;No;cr1.mgmt.srry1
201;TRANSIT-SRRY1.inet.0;134.87.0.0/16;134.87.30.250/31;271;Adjacent Router;No;cr1.mgmt.srry1
202;TRANSIT-SRRY1.inet.0;134.87.0.0/16;134.87.32.0/19;16462;Adjacent Router;No;cr1.mgmt.srry1
203;TRANSIT-SRRY1.inet.0;134.87.0.0/16;134.87.112.0/24;271;Adjacent Router;No;cr1.mgmt.srry1
204;TRANSIT-SRRY1.inet.0;134.87.0.0/16;134.87.128.0/18;16462;Adjacent Router;No;cr1.mgmt.srry1
205;inet.0;142.231.0.0/16;142.231.1.48/29;271;Adjacent Router;No;cr1.mgmt.srry1
206;inet.0;142.231.0.0/16;142.231.1.80/29;271;Adjacent Router;No;cr1.mgmt.srry1
207;inet.0;142.231.0.0/16;142.231.1.100/30;271;rlt0.40;No;cr1.mgmt.srry1
208;inet.0;142.231.0.0/16;142.231.1.104/30;271;rlt0.40;No;cr1.mgmt.srry1
209;inet.0;142.231.0.0/16;142.231.1.108/31;271;Adjacent Router;No;cr1.mgmt.srry1
210;inet.0;142.231.0.0/16;142.231.1.110/31;271;rlt0.40;No;cr1.mgmt.srry1
211;inet.0;142.231.0.0/16;142.231.1.120/31;271;Adjacent Router;No;cr1.mgmt.srry1
212;inet.0;142.231.0.0/16;142.231.1.160/27;271;Adjacent Router;No;cr1.mgmt.srry1
213;inet.0;142.231.0.0/16;142.231.2.0/24;271;Adjacent Router;No;cr1.mgmt.srry1
214;inet.0;142.231.0.0/16;142.231.2.4/30;271;Adjacent Router;No;cr1.mgmt.srry1
215;inet.0;142.231.0.0/16;142.231.2.12/30;271;Adjacent Router;No;cr1.mgmt.srry1
216;inet.0;142.231.0.0/16;142.231.2.24/30;271;Adjacent Router;No;cr1.mgmt.srry1
217;inet.0;142.231.0.0/16;142.231.2.224/27;271;Adjacent Router;No;cr1.mgmt.srry1
218;inet.0;142.231.0.0/16;142.231.3.0/24;271;Adjacent Router;No;cr1.mgmt.srry1
219;inet.0;142.231.0.0/16;142.231.6.0/24;271;Adjacent Router;No;cr1.mgmt.srry1
220;inet.0;142.231.0.0/16;142.231.7.0/27;271;Adjacent Router;No;cr1.mgmt.srry1
221;inet.0;142.231.0.0/16;142.231.20.0/24;393249;Adjacent Router;No;cr1.mgmt.srry1
222;inet.0;142.231.0.0/16;142.231.20.0/24;393249;Adjacent Router;No;cr1.mgmt.srry1
223;inet.0;142.231.0.0/16;142.231.32.0/20;393249;Adjacent Router;No;cr1.mgmt.srry1
224;inet.0;142.231.0.0/16;142.231.32.0/20;;Adjacent Router;No;cr1.mgmt.srry1
225;inet.0;142.231.0.0/16;142.231.64.0/19;393249;Adjacent Router;No;cr1.mgmt.srry1
226;inet.0;142.231.0.0/16;142.231.64.0/19;;Adjacent Router;No;cr1.mgmt.srry1
227;inet.0;142.231.0.0/16;142.231.109.0/24;271;Adjacent Router;No;cr1.mgmt.srry1
228;inet.0;142.231.0.0/16;142.231.109.0/24;;Adjacent Router;No;cr1.mgmt.srry1
229;inet.0;142.231.0.0/16;142.231.112.0/24;271;Adjacent Router;No;cr1.mgmt.srry1
230;inet.2;142.231.0.0/16;142.231.1.108/31;271;Adjacent Router;No;cr1.mgmt.srry1
231;mgmt_junos.inet.0;142.231.0.0/16;142.231.144.0/20;271;fxp0.0;No;cr1.mgmt.srry1
232;mgmt_junos.inet.0;142.231.0.0/16;142.231.154.0/24;271;fxp0.0;No;cr1.mgmt.srry1
233;mgmt_junos.inet.0;142.231.0.0/16;142.231.154.0/24;271;fxp0.0;No;cr1.mgmt.srry1
234;mgmt_junos.inet.0;142.231.0.0/16;142.231.154.2/32;271;fxp0.0;Yes;cr1.mgmt.srry1
235;mgmt_junos.inet.0;142.231.0.0/16;142.231.154.3/32;271;fxp0.0;Yes;cr1.mgmt.srry1
236;MANLAN.inet.0;142.231.0.0/16;142.231.144.216/30;271;Adjacent Router;No;cr1.mgmt.srry1
237;MANLAN.inet.0;142.231.0.0/16;142.231.144.216/30;;Adjacent Router;No;cr1.mgmt.srry1
238;MANLAN.inet.0;142.231.0.0/16;142.231.144.220/30;271;Adjacent Router;No;cr1.mgmt.srry1
